Title,Author,Secondary Author(s),Illustrator(s),Translator(s),Series Name,State,District,Date of Challenge/Removal,Ban Status,Initiating Action,bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
The Color Purple,"Walker, Alice",,,,,Iowa,Cedar Falls Community School District,June 2024,Banned pending investigation,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Central Lyon Community School District,October 2023,Banned,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Clear Lake Community School District,June 2024,Banned,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Council Bluffs Community School District,June 2024,Banned pending investigation,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Decorah Community School District,June 2024,Banned pending investigation,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Indianola Community School District,October 2023,Banned,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Interstate 35 Community School District,June 2024,Banned,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Iowa City Community School District,October 2023,Banned pending investigation,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Keota Community School District,October 2023,Banned,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Lake Mills Community School District,June 2024,Banned,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Madrid Community School District,June 2024,Banned,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Marion Independent School District,June 2024,Banned pending investigation,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Marshalltown Community School District,September 2023,Banned,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Mason City Community Schools,October 2023,Banned pending investigation,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Melcher-Dallas Community School District,December 2023,Banned pending investigation,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Missouri Valley Community School District,June 2024,Banned,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Muscatine Community School District,June 2024,Banned,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Nevada Community School District,October 2023,Banned,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Northwood Kensett Community School District,October 2023,Banned,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Norwalk Community School District,October 2023,Banned pending investigation,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Ottumwa Community School District,January 2024,Banned,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Pocahontas Area Community School District,June 2024,Banned,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Red Oak School District,October 2023,Banned,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Ridge View Community School District,June 2024,Banned,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Roland-Story Community School District,June 2024,Banned,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Saydel Community School District,October 2023,Banned,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Shenandoah Community School District,June 2024,Banned,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,South Tama County Community School District,December 2023,Banned,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Southeast Polk Community School District,June 2024,Banned,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Spencer Community School District,June 2024,Banned,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Twin Cedars Community School District,June 2024,Banned pending investigation,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Urbandale Community School District,October 2023,Banned pending investigation,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Waterloo Community School District,June 2024,Banned pending investigation,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Waukee Community School District,June 2024,Banned pending investigation,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,West Burlington Independent School District,June 2024,Banned,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,West Des Moines Community Schools,June 2024,Banned pending investigation,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Iowa,Winterset Community School District,October 2023,Banned,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Missouri,Cameron R-1 School District,June 2024,Banned by restriction,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Texas,Conroe Independent School District,November 2023,Banned,Administration,11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Color Purple,"Walker, Alice",,,,,Wisconsin,Elkhorn Area School District,November 2023,Banned pending investigation,"Informal Challenge, Administration",11486,The Color Purple,Alice Walker,4.20,0671727796,9780671727796,eng,295,445206,9643,4/1/2004,Pocket
The Glass Castle,"Walls, Jeannette",,,,,Florida,Charlotte County Public Schools,August 2023,Banned,Administration,25454,The Glass Castle,Jeannette Walls/Julia Gibson,4.27,1419341049,9781419341045,eng,10,14,6,11/1/2005,Recorded Books
The Glass Castle,"Walls, Jeannette",,,,,Florida,Orange County Public Schools,December 2023,Banned pending investigation,Administration,25454,The Glass Castle,Jeannette Walls/Julia Gibson,4.27,1419341049,9781419341045,eng,10,14,6,11/1/2005,Recorded Books
The Glass Castle,"Walls, Jeannette",,,,,Iowa,Bondurant-Farrar Community School District,March 2024,Banned pending investigation,Administration,25454,The Glass Castle,Jeannette Walls/Julia Gibson,4.27,1419341049,9781419341045,eng,10,14,6,11/1/2005,Recorded Books
The Glass Castle,"Walls, Jeannette",,,,,Iowa,Cedar Falls Community School District,June 2024,Banned pending investigation,Administration,25454,The Glass Castle,Jeannette Walls/Julia Gibson,4.27,1419341049,9781419341045,eng,10,14,6,11/1/2005,Recorded Books
The Glass Castle,"Walls, Jeannette",,,,,Iowa,Decorah Community School District,June 2024,Banned pending investigation,Administration,25454,The Glass Castle,Jeannette Walls/Julia Gibson,4.27,1419341049,9781419341045,eng,10,14,6,11/1/2005,Recorded Books
The Glass Castle,"Walls, Jeannette",,,,,Iowa,Indianola Community School District,October 2023,Banned,Administration,25454,The Glass Castle,Jeannette Walls/Julia Gibson,4.27,1419341049,9781419341045,eng,10,14,6,11/1/2005,Recorded Books
The Glass Castle,"Walls, Jeannette",,,,,Iowa,Red Oak School District,October 2023,Banned,Administration,25454,The Glass Castle,Jeannette Walls/Julia Gibson,4.27,1419341049,9781419341045,eng,10,14,6,11/1/2005,Recorded Books
The Glass Castle,"Walls, Jeannette",,,,,Iowa,Rudd-Rockford-Marble Rock Community School District,June 2024,Banned,Administration,25454,The Glass Castle,Jeannette Walls/Julia Gibson,4.27,1419341049,9781419341045,eng,10,14,6,11/1/2005,Recorded Books
The Glass Castle,"Walls, Jeannette",,,,,Iowa,Southeast Polk Community School District,June 2024,Banned,Administration,25454,The Glass Castle,Jeannette Walls/Julia Gibson,4.27,1419341049,9781419341045,eng,10,14,6,11/1/2005,Recorded Books
The Glass Castle,"Walls, Jeannette",,,,,Iowa,Spencer Community School District,June 2024,Banned,Administration,25454,The Glass Castle,Jeannette Walls/Julia Gibson,4.27,1419341049,9781419341045,eng,10,14,6,11/1/2005,Recorded Books
The Glass Castle,"Walls, Jeannette",,,,,Iowa,West Burlington Independent School District,June 2024,Banned,Administration,25454,The Glass Castle,Jeannette Walls/Julia Gibson,4.27,1419341049,9781419341045,eng,10,14,6,11/1/2005,Recorded Books
The Glass Castle,"Walls, Jeannette",,,,,Iowa,Winterset Community School District,October 2023,Banned,Administration,25454,The Glass Castle,Jeannette Walls/Julia Gibson,4.27,1419341049,9781419341045,eng,10,14,6,11/1/2005,Recorded Books
The Glass Castle,"Walls, Jeannette",,,,,Texas,Conroe Independent School District,November 2023,Banned by restriction,Administration,25454,The Glass Castle,Jeannette Walls/Julia Gibson,4.27,1419341049,9781419341045,eng,10,14,6,11/1/2005,Recorded Books
The Glass Castle,"Walls, Jeannette",,,,,Virginia,Hanover County Public Schools,August 2023,Banned,Administration,25454,The Glass Castle,Jeannette Walls/Julia Gibson,4.27,1419341049,9781419341045,eng,10,14,6,11/1/2005,Recorded Books
So Yesterday,"Westerfeld, Scott",,,,,Florida,Escambia County Public Schools,August 2023,Banned pending investigation,Administration,24763,So Yesterday,Scott Westerfeld,3.58,1595140328,9781595140326,eng,256,10390,820,9/8/2005,Razorbill
The Picture of Dorian Gray,"Wilde, Oscar",,,,,Iowa,Lake Mills Community School District,June 2024,Banned,Administration,19396,The Picture of Dorian Gray,Oscar Wilde/Andrew Elfenbein,4.08,0321427130,9780321427137,eng,352,123,10,10/1/2006,Pearson
The Picture of Dorian Gray,"Wilde, Oscar",,,,,Iowa,Nevada Community School District,October 2023,Banned pending investigation,Administration,19396,The Picture of Dorian Gray,Oscar Wilde/Andrew Elfenbein,4.08,0321427130,9780321427137,eng,352,123,10,10/1/2006,Pearson
Native Son,"Wright, Richard",,,,,Florida,Escambia County Public Schools,August 2023,Banned pending investigation,Administration,15622,Native Son,Richard Wright,3.99,006083756X,9780060837563,eng,504,75139,2987,8/2/2005,Harper Perennial Modern Classics
Native Son,"Wright, Richard",,,,,Florida,Martin County Schools,April 2024,Banned,Formal Challenge,15622,Native Son,Richard Wright,3.99,006083756X,9780060837563,eng,504,75139,2987,8/2/2005,Harper Perennial Modern Classics
Native Son,"Wright, Richard",,,,,Florida,Orange County Public Schools,December 2023,Banned pending investigation,Administration,15622,Native Son,Richard Wright,3.99,006083756X,9780060837563,eng,504,75139,2987,8/2/2005,Harper Perennial Modern Classics
Native Son,"Wright, Richard",,,,,Florida,Volusia County Schools,October 2023,Banned,Formal Challenge,15622,Native Son,Richard Wright,3.99,006083756X,9780060837563,eng,504,75139,2987,8/2/2005,Harper Perennial Modern Classics
Native Son,"Wright, Richard",,,,,Iowa,Albia Community School District,June 2024,Banned,Administration,15622,Native Son,Richard Wright,3.99,006083756X,9780060837563,eng,504,75139,2987,8/2/2005,Harper Perennial Modern Classics
Native Son,"Wright, Richard",,,,,Iowa,Boone Community School District,June 2024,Banned,Administration,15622,Native Son,Richard Wright,3.99,006083756X,9780060837563,eng,504,75139,2987,8/2/2005,Harper Perennial Modern Classics
Native Son,"Wright, Richard",,,,,Iowa,Cardinal Community School District,June 2024,Banned,Administration,15622,Native Son,Richard Wright,3.99,006083756X,9780060837563,eng,504,75139,2987,8/2/2005,Harper Perennial Modern Classics
Native Son,"Wright, Richard",,,,,Iowa,Cedar Falls Community School District,June 2024,Banned pending investigation,Administration,15622,Native Son,Richard Wright,3.99,006083756X,9780060837563,eng,504,75139,2987,8/2/2005,Harper Perennial Modern Classics
Native Son,"Wright, Richard",,,,,Iowa,Clarion-Goldfield-Dows Community School District,June 2024,Banned pending investigation,Administration,15622,Native Son,Richard Wright,3.99,006083756X,9780060837563,eng,504,75139,2987,8/2/2005,Harper Perennial Modern Classics
Native Son,"Wright, Richard",,,,,Iowa,Grundy Center Community School District,June 2024,Banned,Administration,15622,Native Son,Richard Wright,3.99,006083756X,9780060837563,eng,504,75139,2987,8/2/2005,Harper Perennial Modern Classics
Native Son,"Wright, Richard",,,,,Iowa,Keota Community School District,October 2023,Banned,Administration,15622,Native Son,Richard Wright,3.99,006083756X,9780060837563,eng,504,75139,2987,8/2/2005,Harper Perennial Modern Classics
Native Son,"Wright, Richard",,,,,Iowa,Knoxville Community School District,June 2024,Banned,Administration,15622,Native Son,Richard Wright,3.99,006083756X,9780060837563,eng,504,75139,2987,8/2/2005,Harper Perennial Modern Classics
Native Son,"Wright, Richard",,,,,Iowa,Marshalltown Community School District,September 2023,Banned,Administration,15622,Native Son,Richard Wright,3.99,006083756X,9780060837563,eng,504,75139,2987,8/2/2005,Harper Perennial Modern Classics
Native Son,"Wright, Richard",,,,,Iowa,Northwood Kensett Community School District,October 2023,Banned,Administration,15622,Native Son,Richard Wright,3.99,006083756X,9780060837563,eng,504,75139,2987,8/2/2005,Harper Perennial Modern Classics
Native Son,"Wright, Richard",,,,,Iowa,Roland-Story Community School District,June 2024,Banned,Administration,15622,Native Son,Richard Wright,3.99,006083756X,9780060837563,eng,504,75139,2987,8/2/2005,Harper Perennial Modern Classics
Native Son,"Wright, Richard",,,,,Iowa,Shenandoah Community School District,June 2024,Banned,Administration,15622,Native Son,Richard Wright,3.99,006083756X,9780060837563,eng,504,75139,2987,8/2/2005,Harper Perennial Modern Classics
Native Son,"Wright, Richard",,,,,Iowa,Spencer Community School District,June 2024,Banned pending investigation,Administration,15622,Native Son,Richard Wright,3.99,006083756X,9780060837563,eng,504,75139,2987,8/2/2005,Harper Perennial Modern Classics
Native Son,"Wright, Richard",,,,,Iowa,Urbandale Community School District,October 2023,Banned pending investigation,Administration,15622,Native Son,Richard Wright,3.99,006083756X,9780060837563,eng,504,75139,2987,8/2/2005,Harper Perennial Modern Classics
Native Son,"Wright, Richard",,,,,Iowa,Van Buren County Community School District,June 2024,Banned,Administration,15622,Native Son,Richard Wright,3.99,006083756X,9780060837563,eng,504,75139,2987,8/2/2005,Harper Perennial Modern Classics
Native Son,"Wright, Richard",,,,,Wisconsin,Elkhorn Area School District,November 2023,Banned by restriction,"Informal Challenge, Administration",15622,Native Son,Richard Wright,3.99,006083756X,9780060837563,eng,504,75139,2987,8/2/2005,Harper Perennial Modern Classics
Story of a Girl,"Zarr, Sara",,,,,Wisconsin,Elkhorn Area School District,November 2023,Banned by restriction,"Informal Challenge, Administration",33906,Story of a Girl,Sara Zarr,3.66,0316014532,9780316014533,eng,192,15106,1558,1/10/2007,Little  Brown Books for Young Readers
